"Start time UTC","End time UTC","Wind power generation - 15 min data"
"2024-01-15T15:30:00.000Z","2024-01-15T15:45:00.000Z","1063"
"2024-01-15T15:45:00.000Z","2024-01-15T16:00:00.000Z","1053"
"2024-01-15T16:00:00.000Z","2024-01-15T17:00:00.000Z","999.4"
"2024-01-15T16:15:00.000Z","2024-01-15T16:30:00.000Z","1066"
"2024-01-15T16:30:00.000Z","2024-01-15T16:45:00.000Z","1053"
"2024-01-15T16:45:00.000Z","2024-01-15T17:00:00.000Z","1036"
"2024-01-15T17:00:00.000Z","2024-01-15T18:00:00.000Z","905.7"
"2024-01-15T17:15:00.000Z","2024-01-15T17:30:00.000Z","1022"
"2024-01-15T17:30:00.000Z","2024-01-15T17:45:00.000Z","1021"
"2024-01-15T17:45:00.000Z","2024-01-15T18:00:00.000Z","1023"
"2024-01-15T18:00:00.000Z","2024-01-15T19:00:00.000Z","889.18"
"2024-01-15T18:15:00.000Z","2024-01-15T18:30:00.000Z","1007"
"2024-01-15T18:30:00.000Z","2024-01-15T18:45:00.000Z","1025"
"2024-01-15T18:45:00.000Z","2024-01-15T19:00:00.000Z","985"
"2024-01-15T19:00:00.000Z","2024-01-15T20:00:00.000Z","926.43"
"2024-01-15T19:15:00.000Z","2024-01-15T19:30:00.000Z","932"
"2024-01-15T19:30:00.000Z","2024-01-15T19:45:00.000Z","904"
"2024-01-15T19:45:00.000Z","2024-01-15T20:00:00.000Z","885"
"2024-01-15T20:00:00.000Z","2024-01-15T21:00:00.000Z","942.41"
"2024-01-15T20:15:00.000Z","2024-01-15T20:30:00.000Z","914"
"2024-01-15T20:30:00.000Z","2024-01-15T20:45:00.000Z","878"
"2024-01-15T20:45:00.000Z","2024-01-15T21:00:00.000Z","881"
"2024-01-15T21:00:00.000Z","2024-01-15T22:00:00.000Z","979.56"
"2024-01-15T21:15:00.000Z","2024-01-15T21:30:00.000Z","895"
"2024-01-15T21:30:00.000Z","2024-01-15T21:45:00.000Z","950"
"2024-01-15T21:45:00.000Z","2024-01-15T22:00:00.000Z","943"
"2024-01-15T22:00:00.000Z","2024-01-15T23:00:00.000Z","998.28"
"2024-01-15T22:15:00.000Z","2024-01-15T22:30:00.000Z","920"
"2024-01-15T22:30:00.000Z","2024-01-15T22:45:00.000Z","932"
"2024-01-15T22:45:00.000Z","2024-01-15T23:00:00.000Z","947"
"2024-01-15T23:00:00.000Z","2024-01-16T00:00:00.000Z","1056.9"
"2024-01-15T23:15:00.000Z","2024-01-15T23:30:00.000Z","985"
"2024-01-15T23:30:00.000Z","2024-01-15T23:45:00.000Z","988"
"2024-01-15T23:45:00.000Z","2024-01-16T00:00:00.000Z","986"
"2024-01-16T00:00:00.000Z","2024-01-16T01:00:00.000Z","1080.8"
"2024-01-16T00:15:00.000Z","2024-01-16T00:30:00.000Z","973"
"2024-01-16T00:30:00.000Z","2024-01-16T00:45:00.000Z","1004"
"2024-01-16T00:45:00.000Z","2024-01-16T01:00:00.000Z","999"
"2024-01-16T01:00:00.000Z","2024-01-16T02:00:00.000Z","986.54"
"2024-01-16T01:15:00.000Z","2024-01-16T01:30:00.000Z","1041"
"2024-01-16T01:30:00.000Z","2024-01-16T01:45:00.000Z","1056"
"2024-01-16T01:45:00.000Z","2024-01-16T02:00:00.000Z","1082"
"2024-01-16T02:00:00.000Z","2024-01-16T03:00:00.000Z","916.64"
"2024-01-16T02:15:00.000Z","2024-01-16T02:30:00.000Z","1103"
"2024-01-16T02:30:00.000Z","2024-01-16T02:45:00.000Z","1063"
"2024-01-16T02:45:00.000Z","2024-01-16T03:00:00.000Z","1087"
"2024-01-16T03:00:00.000Z","2024-01-16T04:00:00.000Z","850.42"
"2024-01-16T03:15:00.000Z","2024-01-16T03:30:00.000Z","990"
"2024-01-16T03:30:00.000Z","2024-01-16T03:45:00.000Z","974"
"2024-01-16T03:45:00.000Z","2024-01-16T04:00:00.000Z","981"
"2024-01-16T04:00:00.000Z","2024-01-16T05:00:00.000Z","799.71"
"2024-01-16T04:15:00.000Z","2024-01-16T04:30:00.000Z","943"
"2024-01-16T04:30:00.000Z","2024-01-16T04:45:00.000Z","919"
"2024-01-16T04:45:00.000Z","2024-01-16T05:00:00.000Z","905"
"2024-01-16T05:00:00.000Z","2024-01-16T05:15:00.000Z","888"
"2024-01-16T05:15:00.000Z","2024-01-16T05:30:00.000Z","846"
"2024-01-16T05:30:00.000Z","2024-01-16T05:45:00.000Z","854"
"2024-01-16T05:45:00.000Z","2024-01-16T06:00:00.000Z","842"
"2024-01-16T06:00:00.000Z","2024-01-16T07:00:00.000Z","706.44"
"2024-01-16T06:15:00.000Z","2024-01-16T06:30:00.000Z","810"
"2024-01-16T06:30:00.000Z","2024-01-16T06:45:00.000Z","795"
"2024-01-16T06:45:00.000Z","2024-01-16T07:00:00.000Z","794"
"2024-01-16T07:00:00.000Z","2024-01-16T08:00:00.000Z","733.78"
"2024-01-16T07:15:00.000Z","2024-01-16T07:30:00.000Z","743"
"2024-01-16T07:30:00.000Z","2024-01-16T07:45:00.000Z","747"
"2024-01-16T07:45:00.000Z","2024-01-16T08:00:00.000Z","725"
"2024-01-16T08:00:00.000Z","2024-01-16T09:00:00.000Z","688.26"
"2024-01-16T08:15:00.000Z","2024-01-16T08:30:00.000Z","688"
"2024-01-16T08:30:00.000Z","2024-01-16T08:45:00.000Z","700"
"2024-01-16T08:45:00.000Z","2024-01-16T09:00:00.000Z","717"
"2024-01-16T09:00:00.000Z","2024-01-16T10:00:00.000Z","643.89"
"2024-01-16T09:15:00.000Z","2024-01-16T09:30:00.000Z","733"
"2024-01-16T09:30:00.000Z","2024-01-16T09:45:00.000Z","743"
"2024-01-16T09:45:00.000Z","2024-01-16T10:00:00.000Z","741"
"2024-01-16T10:00:00.000Z","2024-01-16T11:00:00.000Z","617.64"
"2024-01-16T10:15:00.000Z","2024-01-16T10:30:00.000Z","702"
"2024-01-16T10:30:00.000Z","2024-01-16T10:45:00.000Z","688"
"2024-01-16T10:45:00.000Z","2024-01-16T11:00:00.000Z","678"
"2024-01-16T11:00:00.000Z","2024-01-16T12:00:00.000Z","581.25"
"2024-01-16T11:15:00.000Z","2024-01-16T11:30:00.000Z","656"
"2024-01-16T11:30:00.000Z","2024-01-16T11:45:00.000Z","631"
"2024-01-16T11:45:00.000Z","2024-01-16T12:00:00.000Z","637"
"2024-01-16T12:00:00.000Z","2024-01-16T13:00:00.000Z","526.19"
"2024-01-16T12:15:00.000Z","2024-01-16T12:30:00.000Z","624"
"2024-01-16T12:30:00.000Z","2024-01-16T12:45:00.000Z","616"
"2024-01-16T12:45:00.000Z","2024-01-16T13:00:00.000Z","629"
"2024-01-16T13:00:00.000Z","2024-01-16T14:00:00.000Z","540.93"
"2024-01-16T13:15:00.000Z","2024-01-16T13:30:00.000Z","598"
"2024-01-16T13:30:00.000Z","2024-01-16T13:45:00.000Z","586"
"2024-01-16T13:45:00.000Z","2024-01-16T14:00:00.000Z","563"
"2024-01-16T14:00:00.000Z","2024-01-16T15:00:00.000Z","535.77"
"2024-01-16T14:15:00.000Z","2024-01-16T14:30:00.000Z","524"
"2024-01-16T14:30:00.000Z","2024-01-16T14:45:00.000Z","520"
"2024-01-16T14:45:00.000Z","2024-01-16T15:00:00.000Z","524"
"2024-01-16T15:00:00.000Z","2024-01-16T16:00:00.000Z","533.06"
"2024-01-16T15:15:00.000Z","2024-01-16T15:30:00.000Z","531"
"2024-01-16T15:30:00.000Z","2024-01-16T15:45:00.000Z","542"
"2024-01-16T15:45:00.000Z","2024-01-16T16:00:00.000Z","554"
"2024-01-16T16:00:00.000Z","2024-01-16T17:00:00.000Z","608.4"
"2024-01-16T16:15:00.000Z","2024-01-16T16:30:00.000Z","531"
"2024-01-16T16:30:00.000Z","2024-01-16T16:45:00.000Z","526"
"2024-01-16T16:45:00.000Z","2024-01-16T17:00:00.000Z","542"
"2024-01-16T17:00:00.000Z","2024-01-16T18:00:00.000Z","777.31"
"2024-01-16T17:15:00.000Z","2024-01-16T17:30:00.000Z","542"
"2024-01-16T17:30:00.000Z","2024-01-16T17:45:00.000Z","528"
"2024-01-16T17:45:00.000Z","2024-01-16T18:00:00.000Z","531"
"2024-01-16T18:00:00.000Z","2024-01-16T19:00:00.000Z","1043.2"
"2024-01-16T18:15:00.000Z","2024-01-16T18:30:00.000Z","581"
"2024-01-16T18:30:00.000Z","2024-01-16T18:45:00.000Z","621"
"2024-01-16T18:45:00.000Z","2024-01-16T19:00:00.000Z","637"
"2024-01-16T19:00:00.000Z","2024-01-16T20:00:00.000Z","1132.9"
"2024-01-16T19:15:00.000Z","2024-01-16T19:30:00.000Z","715"
"2024-01-16T19:30:00.000Z","2024-01-16T19:45:00.000Z","770"
"2024-01-16T19:45:00.000Z","2024-01-16T20:00:00.000Z","838"
"2024-01-16T20:00:00.000Z","2024-01-16T21:00:00.000Z","1019.2"
"2024-01-16T20:15:00.000Z","2024-01-16T20:30:00.000Z","1001"
"2024-01-16T20:30:00.000Z","2024-01-16T20:45:00.000Z","1030"
"2024-01-16T20:45:00.000Z","2024-01-16T21:00:00.000Z","1107"
"2024-01-16T21:00:00.000Z","2024-01-16T22:00:00.000Z","946.7"
"2024-01-16T21:15:00.000Z","2024-01-16T21:30:00.000Z","1150"
"2024-01-16T21:30:00.000Z","2024-01-16T21:45:00.000Z","1153"
"2024-01-16T21:45:00.000Z","2024-01-16T22:00:00.000Z","1129"
"2024-01-16T22:00:00.000Z","2024-01-16T23:00:00.000Z","818.33"
"2024-01-16T22:15:00.000Z","2024-01-16T22:30:00.000Z","1040"
"2024-01-16T22:30:00.000Z","2024-01-16T22:45:00.000Z","1003"
"2024-01-16T22:45:00.000Z","2024-01-16T23:00:00.000Z","1008"
"2024-01-16T23:00:00.000Z","2024-01-17T00:00:00.000Z","721.79"
"2024-01-16T23:15:00.000Z","2024-01-16T23:30:00.000Z","977"
"2024-01-16T23:30:00.000Z","2024-01-16T23:45:00.000Z","930"
"2024-01-16T23:45:00.000Z","2024-01-17T00:00:00.000Z","919"
"2024-01-17T00:00:00.000Z","2024-01-17T01:00:00.000Z","646.04"
"2024-01-17T00:15:00.000Z","2024-01-17T00:30:00.000Z","867"
"2024-01-17T00:30:00.000Z","2024-01-17T00:45:00.000Z","821"
"2024-01-17T00:45:00.000Z","2024-01-17T01:00:00.000Z","763"
"2024-01-17T01:00:00.000Z","2024-01-17T02:00:00.000Z","609.37"
"2024-01-17T01:15:00.000Z","2024-01-17T01:30:00.000Z","764"
"2024-01-17T01:30:00.000Z","2024-01-17T01:45:00.000Z","730"
"2024-01-17T01:45:00.000Z","2024-01-17T02:00:00.000Z","699"
"2024-01-17T02:00:00.000Z","2024-01-17T03:00:00.000Z","769.32"
"2024-01-17T02:15:00.000Z","2024-01-17T02:30:00.000Z","679"
"2024-01-17T02:30:00.000Z","2024-01-17T02:45:00.000Z","644"
"2024-01-17T02:45:00.000Z","2024-01-17T03:00:00.000Z","620"
"2024-01-17T03:00:00.000Z","2024-01-17T04:00:00.000Z","882.64"
"2024-01-17T03:15:00.000Z","2024-01-17T03:30:00.000Z","589"
"2024-01-17T03:30:00.000Z","2024-01-17T03:45:00.000Z","596"
"2024-01-17T03:45:00.000Z","2024-01-17T04:00:00.000Z","630"
"2024-01-17T04:00:00.000Z","2024-01-17T05:00:00.000Z","1163.5"
"2024-01-17T04:15:00.000Z","2024-01-17T04:30:00.000Z","739"
"2024-01-17T04:30:00.000Z","2024-01-17T04:45:00.000Z","775"
"2024-01-17T04:45:00.000Z","2024-01-17T05:00:00.000Z","801"
"2024-01-17T05:00:00.000Z","2024-01-17T06:00:00.000Z","1482.9"
"2024-01-17T05:15:00.000Z","2024-01-17T05:30:00.000Z","872"
"2024-01-17T05:30:00.000Z","2024-01-17T05:45:00.000Z","859"
"2024-01-17T05:45:00.000Z","2024-01-17T06:00:00.000Z","892"
"2024-01-17T06:00:00.000Z","2024-01-17T07:00:00.000Z","1707.2"
"2024-01-17T06:15:00.000Z","2024-01-17T06:30:00.000Z","1106"
"2024-01-17T06:30:00.000Z","2024-01-17T06:45:00.000Z","1147"
"2024-01-17T06:45:00.000Z","2024-01-17T07:00:00.000Z","1238"
"2024-01-17T07:00:00.000Z","2024-01-17T08:00:00.000Z","1921.8"
"2024-01-17T07:15:00.000Z","2024-01-17T07:30:00.000Z","1427"
"2024-01-17T07:30:00.000Z","2024-01-17T07:45:00.000Z","1463"
"2024-01-17T07:45:00.000Z","2024-01-17T08:00:00.000Z","1535"
"2024-01-17T08:00:00.000Z","2024-01-17T08:15:00.000Z","1625"
"2024-01-17T08:15:00.000Z","2024-01-17T08:30:00.000Z","1681"
"2024-01-17T08:30:00.000Z","2024-01-17T08:45:00.000Z","1678"
"2024-01-17T08:45:00.000Z","2024-01-17T09:00:00.000Z","1758"
"2024-01-17T09:00:00.000Z","2024-01-17T09:15:00.000Z","1812"
"2024-01-17T09:15:00.000Z","2024-01-17T09:30:00.000Z","1867"
"2024-01-17T09:30:00.000Z","2024-01-17T09:45:00.000Z","1929"
"2024-01-17T09:45:00.000Z","2024-01-17T10:00:00.000Z","1982"
"2024-01-17T10:00:00.000Z","2024-01-17T11:00:00.000Z","2106.8"
"2024-01-17T10:15:00.000Z","2024-01-17T10:30:00.000Z","2089"
"2024-01-17T10:30:00.000Z","2024-01-17T10:45:00.000Z","2105"
"2024-01-17T10:45:00.000Z","2024-01-17T11:00:00.000Z","2117"
"2024-01-17T11:00:00.000Z","2024-01-17T12:00:00.000Z","2205.6"
"2024-01-17T11:15:00.000Z","2024-01-17T11:30:00.000Z","2232"
"2024-01-17T11:30:00.000Z","2024-01-17T11:45:00.000Z","2234"
"2024-01-17T11:45:00.000Z","2024-01-17T12:00:00.000Z","2174"
"2024-01-17T12:00:00.000Z","2024-01-17T13:00:00.000Z","2315.3"
"2024-01-17T12:15:00.000Z","2024-01-17T12:30:00.000Z","2287"
"2024-01-17T12:30:00.000Z","2024-01-17T12:45:00.000Z","2341"
"2024-01-17T12:45:00.000Z","2024-01-17T13:00:00.000Z","2348"
"2024-01-17T13:00:00.000Z","2024-01-17T14:00:00.000Z","2489"
"2024-01-17T13:15:00.000Z","2024-01-17T13:30:00.000Z","2431"
"2024-01-17T13:30:00.000Z","2024-01-17T13:45:00.000Z","2469"
"2024-01-17T13:45:00.000Z","2024-01-17T14:00:00.000Z","2522"
"2024-01-17T14:00:00.000Z","2024-01-17T15:00:00.000Z","2765"
"2024-01-17T14:15:00.000Z","2024-01-17T14:30:00.000Z","2717"
"2024-01-17T14:30:00.000Z","2024-01-17T14:45:00.000Z","2774"
"2024-01-17T14:45:00.000Z","2024-01-17T15:00:00.000Z","2816"
"2024-01-17T15:00:00.000Z","2024-01-17T16:00:00.000Z","3007.2"
"2024-01-17T15:15:00.000Z","2024-01-17T15:30:00.000Z","2914"
"2024-01-17T15:30:00.000Z","2024-01-17T15:45:00.000Z","2999"
"2024-01-17T15:45:00.000Z","2024-01-17T16:00:00.000Z","3097"
"2024-01-17T16:00:00.000Z","2024-01-17T17:00:00.000Z","3458.3"
"2024-01-17T16:15:00.000Z","2024-01-17T16:30:00.000Z","3404"
"2024-01-17T16:30:00.000Z","2024-01-17T16:45:00.000Z","3511"
"2024-01-17T16:45:00.000Z","2024-01-17T17:00:00.000Z","3508"
"2024-01-17T17:00:00.000Z","2024-01-17T18:00:00.000Z","3830.4"
"2024-01-17T17:15:00.000Z","2024-01-17T17:30:00.000Z","3718"
"2024-01-17T17:30:00.000Z","2024-01-17T17:45:00.000Z","3836"
"2024-01-17T17:45:00.000Z","2024-01-17T18:00:00.000Z","3937"
"2024-01-17T18:00:00.000Z","2024-01-17T19:00:00.000Z","4217.5"
"2024-01-17T18:15:00.000Z","2024-01-17T18:30:00.000Z","4196"
"2024-01-17T18:30:00.000Z","2024-01-17T18:45:00.000Z","4241"
"2024-01-17T18:45:00.000Z","2024-01-17T19:00:00.000Z","4233"
"2024-01-17T19:00:00.000Z","2024-01-17T20:00:00.000Z","4248.4"
"2024-01-17T19:15:00.000Z","2024-01-17T19:30:00.000Z","4248"
"2024-01-17T19:30:00.000Z","2024-01-17T19:45:00.000Z","4219"
"2024-01-17T19:45:00.000Z","2024-01-17T20:00:00.000Z","4248"
"2024-01-17T20:00:00.000Z","2024-01-17T21:00:00.000Z","4362.6"
"2024-01-17T20:15:00.000Z","2024-01-17T20:30:00.000Z","4360"
"2024-01-17T20:30:00.000Z","2024-01-17T20:45:00.000Z","4374"
"2024-01-17T20:45:00.000Z","2024-01-17T21:00:00.000Z","4396"
"2024-01-17T21:00:00.000Z","2024-01-17T22:00:00.000Z","4447.2"
"2024-01-17T21:15:00.000Z","2024-01-17T21:30:00.000Z","4414"
"2024-01-17T21:30:00.000Z","2024-01-17T21:45:00.000Z","4442"
"2024-01-17T21:45:00.000Z","2024-01-17T22:00:00.000Z","4436"
"2024-01-17T22:00:00.000Z","2024-01-17T23:00:00.000Z","4511.2"
"2024-01-17T22:15:00.000Z","2024-01-17T22:30:00.000Z","4543"
"2024-01-17T22:30:00.000Z","2024-01-17T22:45:00.000Z","4505"
"2024-01-17T22:45:00.000Z","2024-01-17T23:00:00.000Z","4467"
"2024-01-17T23:00:00.000Z","2024-01-18T00:00:00.000Z","4530.4"
"2024-01-17T23:15:00.000Z","2024-01-17T23:30:00.000Z","4577"
"2024-01-17T23:30:00.000Z","2024-01-17T23:45:00.000Z","4555"
"2024-01-17T23:45:00.000Z","2024-01-18T00:00:00.000Z","4518"
"2024-01-18T00:00:00.000Z","2024-01-18T01:00:00.000Z","4500.5"
"2024-01-18T00:15:00.000Z","2024-01-18T00:30:00.000Z","4486"
"2024-01-18T00:30:00.000Z","2024-01-18T00:45:00.000Z","4492"
"2024-01-18T00:45:00.000Z","2024-01-18T01:00:00.000Z","4509"
"2024-01-18T01:00:00.000Z","2024-01-18T02:00:00.000Z","4566.2"
"2024-01-18T01:15:00.000Z","2024-01-18T01:30:00.000Z","4576"
"2024-01-18T01:30:00.000Z","2024-01-18T01:45:00.000Z","4542"
"2024-01-18T01:45:00.000Z","2024-01-18T02:00:00.000Z","4580"
"2024-01-18T02:00:00.000Z","2024-01-18T03:00:00.000Z","4580.4"
"2024-01-18T02:15:00.000Z","2024-01-18T02:30:00.000Z","4615"
"2024-01-18T02:30:00.000Z","2024-01-18T02:45:00.000Z","4586"
"2024-01-18T02:45:00.000Z","2024-01-18T03:00:00.000Z","4584"
"2024-01-18T03:00:00.000Z","2024-01-18T04:00:00.000Z","4492.2"
"2024-01-18T03:15:00.000Z","2024-01-18T03:30:00.000Z","4470"
"2024-01-18T03:30:00.000Z","2024-01-18T03:45:00.000Z","4479"
"2024-01-18T03:45:00.000Z","2024-01-18T04:00:00.000Z","4500"
"2024-01-18T04:00:00.000Z","2024-01-18T05:00:00.000Z","4493.8"
"2024-01-18T04:15:00.000Z","2024-01-18T04:30:00.000Z","4475"
"2024-01-18T04:30:00.000Z","2024-01-18T04:45:00.000Z","4521"
"2024-01-18T04:45:00.000Z","2024-01-18T05:00:00.000Z","4498"
"2024-01-18T05:00:00.000Z","2024-01-18T06:00:00.000Z","4393.6"
"2024-01-18T05:15:00.000Z","2024-01-18T05:30:00.000Z","4426"
"2024-01-18T05:30:00.000Z","2024-01-18T05:45:00.000Z","4363"
"2024-01-18T05:45:00.000Z","2024-01-18T06:00:00.000Z","4369"
"2024-01-18T06:00:00.000Z","2024-01-18T07:00:00.000Z","4353.9"
"2024-01-18T06:15:00.000Z","2024-01-18T06:30:00.000Z","4354"
"2024-01-18T06:30:00.000Z","2024-01-18T06:45:00.000Z","4361"
"2024-01-18T06:45:00.000Z","2024-01-18T07:00:00.000Z","4361"
"2024-01-18T07:00:00.000Z","2024-01-18T08:00:00.000Z","4263.2"
"2024-01-18T07:15:00.000Z","2024-01-18T07:30:00.000Z","4273"
"2024-01-18T07:30:00.000Z","2024-01-18T07:45:00.000Z","4220"
"2024-01-18T07:45:00.000Z","2024-01-18T08:00:00.000Z","4276"
"2024-01-18T08:00:00.000Z","2024-01-18T09:00:00.000Z","4213.8"
"2024-01-18T08:15:00.000Z","2024-01-18T08:30:00.000Z","4240"
"2024-01-18T08:30:00.000Z","2024-01-18T08:45:00.000Z","4248"
"2024-01-18T08:45:00.000Z","2024-01-18T09:00:00.000Z","4194"
"2024-01-18T09:00:00.000Z","2024-01-18T10:00:00.000Z","4047.1"
"2024-01-18T09:15:00.000Z","2024-01-18T09:30:00.000Z","4070"
"2024-01-18T09:30:00.000Z","2024-01-18T09:45:00.000Z","4052"
"2024-01-18T09:45:00.000Z","2024-01-18T10:00:00.000Z","3983"
"2024-01-18T10:00:00.000Z","2024-01-18T11:00:00.000Z","3755.6"
"2024-01-18T10:15:00.000Z","2024-01-18T10:30:00.000Z","3828"
"2024-01-18T10:30:00.000Z","2024-01-18T10:45:00.000Z","3758"
"2024-01-18T10:45:00.000Z","2024-01-18T11:00:00.000Z","3696"
"2024-01-18T11:00:00.000Z","2024-01-18T12:00:00.000Z","3452.8"
"2024-01-18T11:15:00.000Z","2024-01-18T11:30:00.000Z","3542"
"2024-01-18T11:30:00.000Z","2024-01-18T11:45:00.000Z","3401"
"2024-01-18T11:45:00.000Z","2024-01-18T12:00:00.000Z","3383"
"2024-01-18T12:00:00.000Z","2024-01-18T13:00:00.000Z","3196.7"
"2024-01-18T12:15:00.000Z","2024-01-18T12:30:00.000Z","3316"
"2024-01-18T12:30:00.000Z","2024-01-18T12:45:00.000Z","3218"
"2024-01-18T12:45:00.000Z","2024-01-18T13:00:00.000Z","3097"
"2024-01-18T13:00:00.000Z","2024-01-18T14:00:00.000Z","2777.6"
"2024-01-18T13:15:00.000Z","2024-01-18T13:30:00.000Z","2851"
"2024-01-18T13:30:00.000Z","2024-01-18T13:45:00.000Z","2766"
"2024-01-18T13:45:00.000Z","2024-01-18T14:00:00.000Z","2691"
"2024-01-18T14:00:00.000Z","2024-01-18T15:00:00.000Z","2619"
"2024-01-18T14:15:00.000Z","2024-01-18T14:30:00.000Z","2618"
"2024-01-18T14:30:00.000Z","2024-01-18T14:45:00.000Z","2623"
"2024-01-18T14:45:00.000Z","2024-01-18T15:00:00.000Z","2615"
"2024-01-18T15:00:00.000Z","2024-01-18T16:00:00.000Z","2547"
"2024-01-18T15:15:00.000Z","2024-01-18T15:30:00.000Z","2494"
"2024-01-18T15:30:00.000Z","2024-01-18T15:45:00.000Z","2517"
"2024-01-18T15:45:00.000Z","2024-01-18T16:00:00.000Z","2570"
"2024-01-18T16:00:00.000Z","2024-01-18T17:00:00.000Z","2519.5"
"2024-01-18T16:15:00.000Z","2024-01-18T16:30:00.000Z","2589"
"2024-01-18T16:30:00.000Z","2024-01-18T16:45:00.000Z","2513"
"2024-01-18T16:45:00.000Z","2024-01-18T17:00:00.000Z","2457"
"2024-01-18T17:00:00.000Z","2024-01-18T18:00:00.000Z","2467"
"2024-01-18T17:15:00.000Z","2024-01-18T17:30:00.000Z","2481"
"2024-01-18T17:30:00.000Z","2024-01-18T17:45:00.000Z","2484"
"2024-01-18T17:45:00.000Z","2024-01-18T18:00:00.000Z","2458"
"2024-01-18T18:00:00.000Z","2024-01-18T19:00:00.000Z","2419.7"
"2024-01-18T18:15:00.000Z","2024-01-18T18:30:00.000Z","2425"
"2024-01-18T18:30:00.000Z","2024-01-18T18:45:00.000Z","2412"
"2024-01-18T18:45:00.000Z","2024-01-18T19:00:00.000Z","2427"
"2024-01-18T19:00:00.000Z","2024-01-18T20:00:00.000Z","2362.4"
"2024-01-18T19:15:00.000Z","2024-01-18T19:30:00.000Z","2376"
"2024-01-18T19:30:00.000Z","2024-01-18T19:45:00.000Z","2373"
"2024-01-18T19:45:00.000Z","2024-01-18T20:00:00.000Z","2334"
"2024-01-18T20:00:00.000Z","2024-01-18T21:00:00.000Z","2285.7"
"2024-01-18T20:15:00.000Z","2024-01-18T20:30:00.000Z","2337"
"2024-01-18T20:30:00.000Z","2024-01-18T20:45:00.000Z","2265"
"2024-01-18T20:45:00.000Z","2024-01-18T21:00:00.000Z","2256"
"2024-01-18T21:00:00.000Z","2024-01-18T22:00:00.000Z","2272.5"
"2024-01-18T21:15:00.000Z","2024-01-18T21:30:00.000Z","2269"
"2024-01-18T21:30:00.000Z","2024-01-18T21:45:00.000Z","2267"
"2024-01-18T21:45:00.000Z","2024-01-18T22:00:00.000Z","2274"
"2024-01-18T22:00:00.000Z","2024-01-18T23:00:00.000Z","2365.3"
"2024-01-18T22:15:00.000Z","2024-01-18T22:30:00.000Z","2290"
"2024-01-18T22:30:00.000Z","2024-01-18T22:45:00.000Z","2415"
"2024-01-18T22:45:00.000Z","2024-01-18T23:00:00.000Z","2416"
"2024-01-18T23:00:00.000Z","2024-01-19T00:00:00.000Z","2291.3"
"2024-01-18T23:15:00.000Z","2024-01-18T23:30:00.000Z","2301"
"2024-01-18T23:30:00.000Z","2024-01-18T23:45:00.000Z","2288"
"2024-01-18T23:45:00.000Z","2024-01-19T00:00:00.000Z","2279"
"2024-01-19T00:00:00.000Z","2024-01-19T01:00:00.000Z","2172"
"2024-01-19T00:15:00.000Z","2024-01-19T00:30:00.000Z","2189"
"2024-01-19T00:30:00.000Z","2024-01-19T00:45:00.000Z","2136"
"2024-01-19T00:45:00.000Z","2024-01-19T01:00:00.000Z","2140"
"2024-01-19T01:00:00.000Z","2024-01-19T02:00:00.000Z","2286.4"
"2024-01-19T01:15:00.000Z","2024-01-19T01:30:00.000Z","2275"
"2024-01-19T01:30:00.000Z","2024-01-19T01:45:00.000Z","2281"
"2024-01-19T01:45:00.000Z","2024-01-19T02:00:00.000Z","2317"
"2024-01-19T02:00:00.000Z","2024-01-19T03:00:00.000Z","2396.5"
"2024-01-19T02:15:00.000Z","2024-01-19T02:30:00.000Z","2375"
"2024-01-19T02:30:00.000Z","2024-01-19T02:45:00.000Z","2385"
"2024-01-19T02:45:00.000Z","2024-01-19T03:00:00.000Z","2445"
"2024-01-19T03:00:00.000Z","2024-01-19T04:00:00.000Z","2383.7"
"2024-01-19T03:15:00.000Z","2024-01-19T03:30:00.000Z","2405"
"2024-01-19T03:30:00.000Z","2024-01-19T03:45:00.000Z","2381"
"2024-01-19T03:45:00.000Z","2024-01-19T04:00:00.000Z","2355"
"2024-01-19T04:00:00.000Z","2024-01-19T05:00:00.000Z","2376.2"
"2024-01-19T04:15:00.000Z","2024-01-19T04:30:00.000Z","2412"
"2024-01-19T04:30:00.000Z","2024-01-19T04:45:00.000Z","2368"
"2024-01-19T04:45:00.000Z","2024-01-19T05:00:00.000Z","2361"
"2024-01-19T05:00:00.000Z","2024-01-19T06:00:00.000Z","2415.2"
"2024-01-19T05:15:00.000Z","2024-01-19T05:30:00.000Z","2380"
"2024-01-19T05:30:00.000Z","2024-01-19T05:45:00.000Z","2408"
"2024-01-19T05:45:00.000Z","2024-01-19T06:00:00.000Z","2439"
"2024-01-19T06:00:00.000Z","2024-01-19T07:00:00.000Z","2519.2"
"2024-01-19T06:15:00.000Z","2024-01-19T06:30:00.000Z","2480"
"2024-01-19T06:30:00.000Z","2024-01-19T06:45:00.000Z","2479"
"2024-01-19T06:45:00.000Z","2024-01-19T07:00:00.000Z","2573"
"2024-01-19T07:00:00.000Z","2024-01-19T08:00:00.000Z","2629.6"
"2024-01-19T07:15:00.000Z","2024-01-19T07:30:00.000Z","2603"
"2024-01-19T07:30:00.000Z","2024-01-19T07:45:00.000Z","2619"
"2024-01-19T07:45:00.000Z","2024-01-19T08:00:00.000Z","2664"
"2024-01-19T08:00:00.000Z","2024-01-19T09:00:00.000Z","2746.8"
"2024-01-19T08:15:00.000Z","2024-01-19T08:30:00.000Z","2776"
"2024-01-19T08:30:00.000Z","2024-01-19T08:45:00.000Z","2743"
