"Start time UTC","End time UTC","Solar power generation forecast - updated every 15 minutes"
"2023-12-19T10:45:00.000Z","2023-12-19T11:00:00.000Z","45.4"
"2023-12-19T11:00:00.000Z","2023-12-19T11:15:00.000Z","43.3"
"2023-12-19T11:15:00.000Z","2023-12-19T11:30:00.000Z","38.8"
"2023-12-19T11:30:00.000Z","2023-12-19T11:45:00.000Z","36.7"
"2023-12-19T11:45:00.000Z","2023-12-19T12:00:00.000Z","33.7"
"2023-12-19T12:00:00.000Z","2023-12-19T12:15:00.000Z","25.5"
"2023-12-19T12:15:00.000Z","2023-12-19T12:30:00.000Z","1.3"
"2023-12-19T12:30:00.000Z","2023-12-19T12:45:00.000Z","1.2"
"2023-12-19T12:45:00.000Z","2023-12-19T13:00:00.000Z","1.1"
"2023-12-19T13:00:00.000Z","2023-12-19T13:15:00.000Z","0.8"
"2023-12-19T13:15:00.000Z","2023-12-19T13:30:00.000Z","0"
"2023-12-19T13:30:00.000Z","2023-12-19T13:45:00.000Z","0"
"2023-12-19T13:45:00.000Z","2023-12-19T14:00:00.000Z","0"
"2023-12-19T14:00:00.000Z","2023-12-19T14:15:00.000Z","0"
"2023-12-19T14:15:00.000Z","2023-12-19T14:30:00.000Z","0"
"2023-12-19T14:30:00.000Z","2023-12-19T14:45:00.000Z","0"
"2023-12-19T14:45:00.000Z","2023-12-19T15:00:00.000Z","0"
"2023-12-19T15:00:00.000Z","2023-12-19T15:15:00.000Z","0"
"2023-12-19T15:15:00.000Z","2023-12-19T15:30:00.000Z","0"
"2023-12-19T15:30:00.000Z","2023-12-19T15:45:00.000Z","0"
"2023-12-19T15:45:00.000Z","2023-12-19T16:00:00.000Z","0"
"2023-12-19T16:00:00.000Z","2023-12-19T16:15:00.000Z","0"
"2023-12-19T16:15:00.000Z","2023-12-19T16:30:00.000Z","0"
"2023-12-19T16:30:00.000Z","2023-12-19T16:45:00.000Z","0"
"2023-12-19T16:45:00.000Z","2023-12-19T17:00:00.000Z","0"
"2023-12-19T17:00:00.000Z","2023-12-19T17:15:00.000Z","0"
"2023-12-19T17:15:00.000Z","2023-12-19T17:30:00.000Z","0"
"2023-12-19T17:30:00.000Z","2023-12-19T17:45:00.000Z","0"
"2023-12-19T17:45:00.000Z","2023-12-19T18:00:00.000Z","0"
"2023-12-19T18:00:00.000Z","2023-12-19T18:15:00.000Z","0"
"2023-12-19T18:15:00.000Z","2023-12-19T18:30:00.000Z","0"
"2023-12-19T18:30:00.000Z","2023-12-19T18:45:00.000Z","0"
"2023-12-19T18:45:00.000Z","2023-12-19T19:00:00.000Z","0"
"2023-12-19T19:00:00.000Z","2023-12-19T19:15:00.000Z","0"
"2023-12-19T19:15:00.000Z","2023-12-19T19:30:00.000Z","0"
"2023-12-19T19:30:00.000Z","2023-12-19T19:45:00.000Z","0"
"2023-12-19T19:45:00.000Z","2023-12-19T20:00:00.000Z","0"
"2023-12-19T20:00:00.000Z","2023-12-19T20:15:00.000Z","0"
"2023-12-19T20:15:00.000Z","2023-12-19T20:30:00.000Z","0"
"2023-12-19T20:30:00.000Z","2023-12-19T20:45:00.000Z","0"
"2023-12-19T20:45:00.000Z","2023-12-19T21:00:00.000Z","0"
"2023-12-19T21:00:00.000Z","2023-12-19T21:15:00.000Z","0"
"2023-12-19T21:15:00.000Z","2023-12-19T21:30:00.000Z","0"
"2023-12-19T21:30:00.000Z","2023-12-19T21:45:00.000Z","0"
"2023-12-19T21:45:00.000Z","2023-12-19T22:00:00.000Z","0"
"2023-12-19T22:00:00.000Z","2023-12-19T22:15:00.000Z","0"
"2023-12-19T22:15:00.000Z","2023-12-19T22:30:00.000Z","0"
"2023-12-19T22:30:00.000Z","2023-12-19T22:45:00.000Z","0"
"2023-12-19T22:45:00.000Z","2023-12-19T23:00:00.000Z","0"
"2023-12-19T23:00:00.000Z","2023-12-19T23:15:00.000Z","0"
"2023-12-19T23:15:00.000Z","2023-12-19T23:30:00.000Z","0"
"2023-12-19T23:30:00.000Z","2023-12-19T23:45:00.000Z","0"
"2023-12-19T23:45:00.000Z","2023-12-20T00:00:00.000Z","0"
"2023-12-20T00:00:00.000Z","2023-12-20T00:15:00.000Z","0"
"2023-12-20T00:15:00.000Z","2023-12-20T00:30:00.000Z","0"
"2023-12-20T00:30:00.000Z","2023-12-20T00:45:00.000Z","0"
"2023-12-20T00:45:00.000Z","2023-12-20T01:00:00.000Z","0"
"2023-12-20T01:00:00.000Z","2023-12-20T01:15:00.000Z","0"
"2023-12-20T01:15:00.000Z","2023-12-20T01:30:00.000Z","0"
"2023-12-20T01:30:00.000Z","2023-12-20T01:45:00.000Z","0"
"2023-12-20T01:45:00.000Z","2023-12-20T02:00:00.000Z","0"
"2023-12-20T02:00:00.000Z","2023-12-20T02:15:00.000Z","0"
"2023-12-20T02:15:00.000Z","2023-12-20T02:30:00.000Z","0"
"2023-12-20T02:30:00.000Z","2023-12-20T02:45:00.000Z","0"
"2023-12-20T02:45:00.000Z","2023-12-20T03:00:00.000Z","0"
"2023-12-20T03:00:00.000Z","2023-12-20T03:15:00.000Z","0"
"2023-12-20T03:15:00.000Z","2023-12-20T03:30:00.000Z","0"
"2023-12-20T03:30:00.000Z","2023-12-20T03:45:00.000Z","0"
"2023-12-20T03:45:00.000Z","2023-12-20T04:00:00.000Z","0"
"2023-12-20T04:00:00.000Z","2023-12-20T04:15:00.000Z","0"
"2023-12-20T04:15:00.000Z","2023-12-20T04:30:00.000Z","0"
"2023-12-20T04:30:00.000Z","2023-12-20T04:45:00.000Z","0"
"2023-12-20T04:45:00.000Z","2023-12-20T05:00:00.000Z","0"
"2023-12-20T05:00:00.000Z","2023-12-20T05:15:00.000Z","0"
"2023-12-20T05:15:00.000Z","2023-12-20T05:30:00.000Z","0"
"2023-12-20T05:30:00.000Z","2023-12-20T05:45:00.000Z","0"
"2023-12-20T05:45:00.000Z","2023-12-20T06:00:00.000Z","0"
"2023-12-20T06:00:00.000Z","2023-12-20T06:15:00.000Z","0"
"2023-12-20T06:15:00.000Z","2023-12-20T06:30:00.000Z","0"
"2023-12-20T06:30:00.000Z","2023-12-20T06:45:00.000Z","0"
"2023-12-20T06:45:00.000Z","2023-12-20T07:00:00.000Z","0.2"
"2023-12-20T07:00:00.000Z","2023-12-20T07:15:00.000Z","0"
"2023-12-20T07:15:00.000Z","2023-12-20T07:30:00.000Z","0"
"2023-12-20T07:30:00.000Z","2023-12-20T07:45:00.000Z","0"
"2023-12-20T07:45:00.000Z","2023-12-20T08:00:00.000Z","0.4"
"2023-12-20T08:00:00.000Z","2023-12-20T08:15:00.000Z","1.9"
"2023-12-20T08:15:00.000Z","2023-12-20T08:30:00.000Z","5.9"
"2023-12-20T08:30:00.000Z","2023-12-20T08:45:00.000Z","6.8"
"2023-12-20T08:45:00.000Z","2023-12-20T09:00:00.000Z","8.5"
"2023-12-20T09:00:00.000Z","2023-12-20T09:15:00.000Z","14.2"
"2023-12-20T09:15:00.000Z","2023-12-20T09:30:00.000Z","30.9"
"2023-12-20T09:30:00.000Z","2023-12-20T09:45:00.000Z","31.6"
"2023-12-20T09:45:00.000Z","2023-12-20T10:00:00.000Z","32.5"
"2023-12-20T10:00:00.000Z","2023-12-20T10:15:00.000Z","35.9"
"2023-12-20T10:15:00.000Z","2023-12-20T10:30:00.000Z","45.6"
"2023-12-20T10:30:00.000Z","2023-12-20T10:45:00.000Z","45"
"2023-12-20T10:45:00.000Z","2023-12-20T11:00:00.000Z","43.5"
"2023-12-20T11:00:00.000Z","2023-12-20T11:15:00.000Z","42"
"2023-12-20T11:15:00.000Z","2023-12-20T11:30:00.000Z","41.6"
"2023-12-20T11:30:00.000Z","2023-12-20T11:45:00.000Z","39.4"
"2023-12-20T11:45:00.000Z","2023-12-20T12:00:00.000Z","36.1"
"2023-12-20T12:00:00.000Z","2023-12-20T12:15:00.000Z","27.4"
"2023-12-20T12:15:00.000Z","2023-12-20T12:30:00.000Z","1.3"
"2023-12-20T12:30:00.000Z","2023-12-20T12:45:00.000Z","1.2"
"2023-12-20T12:45:00.000Z","2023-12-20T13:00:00.000Z","1.1"
"2023-12-20T13:00:00.000Z","2023-12-20T13:15:00.000Z","0.8"
"2023-12-20T13:15:00.000Z","2023-12-20T13:30:00.000Z","0"
"2023-12-20T13:30:00.000Z","2023-12-20T13:45:00.000Z","0"
"2023-12-20T13:45:00.000Z","2023-12-20T14:00:00.000Z","0"
"2023-12-20T14:00:00.000Z","2023-12-20T14:15:00.000Z","0"
"2023-12-20T14:15:00.000Z","2023-12-20T14:30:00.000Z","0"
"2023-12-20T14:30:00.000Z","2023-12-20T14:45:00.000Z","0"
"2023-12-20T14:45:00.000Z","2023-12-20T15:00:00.000Z","0"
"2023-12-20T15:00:00.000Z","2023-12-20T15:15:00.000Z","0"
"2023-12-20T15:15:00.000Z","2023-12-20T15:30:00.000Z","0"
"2023-12-20T15:30:00.000Z","2023-12-20T15:45:00.000Z","0"
"2023-12-20T15:45:00.000Z","2023-12-20T16:00:00.000Z","0"
"2023-12-20T16:00:00.000Z","2023-12-20T16:15:00.000Z","0"
"2023-12-20T16:15:00.000Z","2023-12-20T16:30:00.000Z","0"
"2023-12-20T16:30:00.000Z","2023-12-20T16:45:00.000Z","0"
"2023-12-20T16:45:00.000Z","2023-12-20T17:00:00.000Z","0"
"2023-12-20T17:00:00.000Z","2023-12-20T17:15:00.000Z","0"
"2023-12-20T17:15:00.000Z","2023-12-20T17:30:00.000Z","0"
"2023-12-20T17:30:00.000Z","2023-12-20T17:45:00.000Z","0"
"2023-12-20T17:45:00.000Z","2023-12-20T18:00:00.000Z","0"
"2023-12-20T18:00:00.000Z","2023-12-20T18:15:00.000Z","0"
"2023-12-20T18:15:00.000Z","2023-12-20T18:30:00.000Z","0"
"2023-12-20T18:30:00.000Z","2023-12-20T18:45:00.000Z","0"
"2023-12-20T18:45:00.000Z","2023-12-20T19:00:00.000Z","0"
"2023-12-20T19:00:00.000Z","2023-12-20T19:15:00.000Z","0"
"2023-12-20T19:15:00.000Z","2023-12-20T19:30:00.000Z","0"
"2023-12-20T19:30:00.000Z","2023-12-20T19:45:00.000Z","0"
"2023-12-20T19:45:00.000Z","2023-12-20T20:00:00.000Z","0"
"2023-12-20T20:00:00.000Z","2023-12-20T20:15:00.000Z","0"
"2023-12-20T20:15:00.000Z","2023-12-20T20:30:00.000Z","0"
"2023-12-20T20:30:00.000Z","2023-12-20T20:45:00.000Z","0"
"2023-12-20T20:45:00.000Z","2023-12-20T21:00:00.000Z","0"
"2023-12-20T21:00:00.000Z","2023-12-20T21:15:00.000Z","0"
"2023-12-20T21:15:00.000Z","2023-12-20T21:30:00.000Z","0"
"2023-12-20T21:30:00.000Z","2023-12-20T21:45:00.000Z","0"
"2023-12-20T21:45:00.000Z","2023-12-20T22:00:00.000Z","0"
"2023-12-20T22:00:00.000Z","2023-12-20T22:15:00.000Z","0"
"2023-12-20T22:15:00.000Z","2023-12-20T22:30:00.000Z","0"
"2023-12-20T22:30:00.000Z","2023-12-20T22:45:00.000Z","0"
"2023-12-20T22:45:00.000Z","2023-12-20T23:00:00.000Z","0"
"2023-12-20T23:00:00.000Z","2023-12-20T23:15:00.000Z","0"
"2023-12-20T23:15:00.000Z","2023-12-20T23:30:00.000Z","0"
"2023-12-20T23:30:00.000Z","2023-12-20T23:45:00.000Z","0"
"2023-12-20T23:45:00.000Z","2023-12-21T00:00:00.000Z","0"
"2023-12-21T00:00:00.000Z","2023-12-21T00:15:00.000Z","0"
"2023-12-21T00:15:00.000Z","2023-12-21T00:30:00.000Z","0"
"2023-12-21T00:30:00.000Z","2023-12-21T00:45:00.000Z","0"
"2023-12-21T00:45:00.000Z","2023-12-21T01:00:00.000Z","0"
"2023-12-21T01:00:00.000Z","2023-12-21T01:15:00.000Z","0"
"2023-12-21T01:15:00.000Z","2023-12-21T01:30:00.000Z","0"
"2023-12-21T01:30:00.000Z","2023-12-21T01:45:00.000Z","0"
"2023-12-21T01:45:00.000Z","2023-12-21T02:00:00.000Z","0"
"2023-12-21T02:00:00.000Z","2023-12-21T02:15:00.000Z","0"
"2023-12-21T02:15:00.000Z","2023-12-21T02:30:00.000Z","0"
"2023-12-21T02:30:00.000Z","2023-12-21T02:45:00.000Z","0"
"2023-12-21T02:45:00.000Z","2023-12-21T03:00:00.000Z","0"
"2023-12-21T03:00:00.000Z","2023-12-21T03:15:00.000Z","0"
"2023-12-21T03:15:00.000Z","2023-12-21T03:30:00.000Z","0"
"2023-12-21T03:30:00.000Z","2023-12-21T03:45:00.000Z","0"
"2023-12-21T03:45:00.000Z","2023-12-21T04:00:00.000Z","0"
"2023-12-21T04:00:00.000Z","2023-12-21T04:15:00.000Z","0"
"2023-12-21T04:15:00.000Z","2023-12-21T04:30:00.000Z","0"
"2023-12-21T04:30:00.000Z","2023-12-21T04:45:00.000Z","0"
"2023-12-21T04:45:00.000Z","2023-12-21T05:00:00.000Z","0"
"2023-12-21T05:00:00.000Z","2023-12-21T05:15:00.000Z","0"
"2023-12-21T05:15:00.000Z","2023-12-21T05:30:00.000Z","0"
"2023-12-21T05:30:00.000Z","2023-12-21T05:45:00.000Z","0"
"2023-12-21T05:45:00.000Z","2023-12-21T06:00:00.000Z","0"
"2023-12-21T06:00:00.000Z","2023-12-21T06:15:00.000Z","0"
"2023-12-21T06:15:00.000Z","2023-12-21T06:30:00.000Z","0"
"2023-12-21T06:30:00.000Z","2023-12-21T06:45:00.000Z","0"
"2023-12-21T06:45:00.000Z","2023-12-21T07:00:00.000Z","0"
"2023-12-21T07:00:00.000Z","2023-12-21T07:15:00.000Z","0"
"2023-12-21T07:15:00.000Z","2023-12-21T07:30:00.000Z","0"
"2023-12-21T07:30:00.000Z","2023-12-21T07:45:00.000Z","0"
"2023-12-21T07:45:00.000Z","2023-12-21T08:00:00.000Z","0.1"
"2023-12-21T08:00:00.000Z","2023-12-21T08:15:00.000Z","0"
"2023-12-21T08:15:00.000Z","2023-12-21T08:30:00.000Z","0.8"
"2023-12-21T08:30:00.000Z","2023-12-21T08:45:00.000Z","0.9"
"2023-12-21T08:45:00.000Z","2023-12-21T09:00:00.000Z","1.2"
"2023-12-21T09:00:00.000Z","2023-12-21T09:15:00.000Z","3.3"
"2023-12-21T09:15:00.000Z","2023-12-21T09:30:00.000Z","10.4"
"2023-12-21T09:30:00.000Z","2023-12-21T09:45:00.000Z","10.4"
"2023-12-21T09:45:00.000Z","2023-12-21T10:00:00.000Z","10.3"
"2023-12-21T10:00:00.000Z","2023-12-21T10:15:00.000Z","12.1"
"2023-12-21T10:15:00.000Z","2023-12-21T10:30:00.000Z","19.7"
"2023-12-21T10:30:00.000Z","2023-12-21T10:45:00.000Z","19"
"2023-12-21T10:45:00.000Z","2023-12-21T11:00:00.000Z","17.9"
"2023-12-21T11:00:00.000Z","2023-12-21T11:15:00.000Z","15.3"
"2023-12-21T11:15:00.000Z","2023-12-21T11:30:00.000Z","10.1"
"2023-12-21T11:30:00.000Z","2023-12-21T11:45:00.000Z","9.6"
"2023-12-21T11:45:00.000Z","2023-12-21T12:00:00.000Z","8.8"
"2023-12-21T12:00:00.000Z","2023-12-21T12:15:00.000Z","6.6"
"2023-12-21T12:15:00.000Z","2023-12-21T12:30:00.000Z","0"
"2023-12-21T12:30:00.000Z","2023-12-21T12:45:00.000Z","0"
"2023-12-21T12:45:00.000Z","2023-12-21T13:00:00.000Z","0"
"2023-12-21T13:00:00.000Z","2023-12-21T13:15:00.000Z","0"
"2023-12-21T13:15:00.000Z","2023-12-21T13:30:00.000Z","0"
"2023-12-21T13:30:00.000Z","2023-12-21T13:45:00.000Z","0"
"2023-12-21T13:45:00.000Z","2023-12-21T14:00:00.000Z","0"
"2023-12-21T14:00:00.000Z","2023-12-21T14:15:00.000Z","0"
"2023-12-21T14:15:00.000Z","2023-12-21T14:30:00.000Z","0"
"2023-12-21T14:30:00.000Z","2023-12-21T14:45:00.000Z","0"
"2023-12-21T14:45:00.000Z","2023-12-21T15:00:00.000Z","0"
"2023-12-21T15:00:00.000Z","2023-12-21T15:15:00.000Z","0"
"2023-12-21T15:15:00.000Z","2023-12-21T15:30:00.000Z","0"
"2023-12-21T15:30:00.000Z","2023-12-21T15:45:00.000Z","0"
"2023-12-21T15:45:00.000Z","2023-12-21T16:00:00.000Z","0"
"2023-12-21T16:00:00.000Z","2023-12-21T16:15:00.000Z","0"
"2023-12-21T16:15:00.000Z","2023-12-21T16:30:00.000Z","0"
"2023-12-21T16:30:00.000Z","2023-12-21T16:45:00.000Z","0"
"2023-12-21T16:45:00.000Z","2023-12-21T17:00:00.000Z","0"
"2023-12-21T17:00:00.000Z","2023-12-21T17:15:00.000Z","0"
"2023-12-21T17:15:00.000Z","2023-12-21T17:30:00.000Z","0"
"2023-12-21T17:30:00.000Z","2023-12-21T17:45:00.000Z","0"
"2023-12-21T17:45:00.000Z","2023-12-21T18:00:00.000Z","0"
"2023-12-21T18:00:00.000Z","2023-12-21T18:15:00.000Z","0"
"2023-12-21T18:15:00.000Z","2023-12-21T18:30:00.000Z","0"
"2023-12-21T18:30:00.000Z","2023-12-21T18:45:00.000Z","0"
"2023-12-21T18:45:00.000Z","2023-12-21T19:00:00.000Z","0"
"2023-12-21T19:00:00.000Z","2023-12-21T19:15:00.000Z","0"
"2023-12-21T19:15:00.000Z","2023-12-21T19:30:00.000Z","0"
"2023-12-21T19:30:00.000Z","2023-12-21T19:45:00.000Z","0"
"2023-12-21T19:45:00.000Z","2023-12-21T20:00:00.000Z","0"
"2023-12-21T20:00:00.000Z","2023-12-21T20:15:00.000Z","0"
"2023-12-21T20:15:00.000Z","2023-12-21T20:30:00.000Z","0"
"2023-12-21T20:30:00.000Z","2023-12-21T20:45:00.000Z","0"
"2023-12-21T20:45:00.000Z","2023-12-21T21:00:00.000Z","0"
"2023-12-21T21:00:00.000Z","2023-12-21T21:15:00.000Z","0"
"2023-12-21T21:15:00.000Z","2023-12-21T21:30:00.000Z","0"
"2023-12-21T21:30:00.000Z","2023-12-21T21:45:00.000Z","0"
"2023-12-21T21:45:00.000Z","2023-12-21T22:00:00.000Z","0"
"2023-12-21T22:00:00.000Z","2023-12-21T22:15:00.000Z","0"
"2023-12-21T22:15:00.000Z","2023-12-21T22:30:00.000Z","0"
"2023-12-21T22:30:00.000Z","2023-12-21T22:45:00.000Z","0"
"2023-12-21T22:45:00.000Z","2023-12-21T23:00:00.000Z","0"
"2023-12-21T23:00:00.000Z","2023-12-21T23:15:00.000Z","0"
"2023-12-21T23:15:00.000Z","2023-12-21T23:30:00.000Z","0"
"2023-12-21T23:30:00.000Z","2023-12-21T23:45:00.000Z","0"
"2023-12-21T23:45:00.000Z","2023-12-22T00:00:00.000Z","0"
"2023-12-22T00:00:00.000Z","2023-12-22T00:15:00.000Z","0"
"2023-12-22T00:15:00.000Z","2023-12-22T00:30:00.000Z","0"
"2023-12-22T00:30:00.000Z","2023-12-22T00:45:00.000Z","0"
"2023-12-22T00:45:00.000Z","2023-12-22T01:00:00.000Z","0"
"2023-12-22T01:00:00.000Z","2023-12-22T01:15:00.000Z","0"
"2023-12-22T01:15:00.000Z","2023-12-22T01:30:00.000Z","0"
"2023-12-22T01:30:00.000Z","2023-12-22T01:45:00.000Z","0"
"2023-12-22T01:45:00.000Z","2023-12-22T02:00:00.000Z","0"
"2023-12-22T02:00:00.000Z","2023-12-22T02:15:00.000Z","0"
"2023-12-22T02:15:00.000Z","2023-12-22T02:30:00.000Z","0"
"2023-12-22T02:30:00.000Z","2023-12-22T02:45:00.000Z","0"
"2023-12-22T02:45:00.000Z","2023-12-22T03:00:00.000Z","0"
"2023-12-22T03:00:00.000Z","2023-12-22T03:15:00.000Z","0"
"2023-12-22T03:15:00.000Z","2023-12-22T03:30:00.000Z","0"
"2023-12-22T03:30:00.000Z","2023-12-22T03:45:00.000Z","0"
"2023-12-22T03:45:00.000Z","2023-12-22T04:00:00.000Z","0"
"2023-12-22T04:00:00.000Z","2023-12-22T04:15:00.000Z","0"
"2023-12-22T04:15:00.000Z","2023-12-22T04:30:00.000Z","0"
"2023-12-22T04:30:00.000Z","2023-12-22T04:45:00.000Z","0"
"2023-12-22T04:45:00.000Z","2023-12-22T05:00:00.000Z","0"
"2023-12-22T05:00:00.000Z","2023-12-22T05:15:00.000Z","0"
"2023-12-22T05:15:00.000Z","2023-12-22T05:30:00.000Z","0"
"2023-12-22T05:30:00.000Z","2023-12-22T05:45:00.000Z","0"
"2023-12-22T05:45:00.000Z","2023-12-22T06:00:00.000Z","0"
"2023-12-22T06:00:00.000Z","2023-12-22T06:15:00.000Z","0"
"2023-12-22T06:15:00.000Z","2023-12-22T06:30:00.000Z","0"
"2023-12-22T06:30:00.000Z","2023-12-22T06:45:00.000Z","0"
"2023-12-22T06:45:00.000Z","2023-12-22T07:00:00.000Z","0"
"2023-12-22T07:00:00.000Z","2023-12-22T07:15:00.000Z","0"
"2023-12-22T07:15:00.000Z","2023-12-22T07:30:00.000Z","0"
"2023-12-22T07:30:00.000Z","2023-12-22T07:45:00.000Z","0"
"2023-12-22T07:45:00.000Z","2023-12-22T08:00:00.000Z","0.1"
"2023-12-22T08:00:00.000Z","2023-12-22T08:15:00.000Z","0"
"2023-12-22T08:15:00.000Z","2023-12-22T08:30:00.000Z","0"
"2023-12-22T08:30:00.000Z","2023-12-22T08:45:00.000Z","0"
"2023-12-22T08:45:00.000Z","2023-12-22T09:00:00.000Z","0"
"2023-12-22T09:00:00.000Z","2023-12-22T09:15:00.000Z","2.5"
"2023-12-22T09:15:00.000Z","2023-12-22T09:30:00.000Z","10.7"
"2023-12-22T09:30:00.000Z","2023-12-22T09:45:00.000Z","10.6"
"2023-12-22T09:45:00.000Z","2023-12-22T10:00:00.000Z","10.2"
"2023-12-22T10:00:00.000Z","2023-12-22T10:15:00.000Z","10.8"
"2023-12-22T10:15:00.000Z","2023-12-22T10:30:00.000Z","14.7"
"2023-12-22T10:30:00.000Z","2023-12-22T10:45:00.000Z","14"
"2023-12-22T10:45:00.000Z","2023-12-22T11:00:00.000Z","12.9"
"2023-12-22T11:00:00.000Z","2023-12-22T11:15:00.000Z","10.2"
"2023-12-22T11:15:00.000Z","2023-12-22T11:30:00.000Z","4.9"
"2023-12-22T11:30:00.000Z","2023-12-22T11:45:00.000Z","4.7"
"2023-12-22T11:45:00.000Z","2023-12-22T12:00:00.000Z","4.3"
"2023-12-22T12:00:00.000Z","2023-12-22T12:15:00.000Z","3.2"
"2023-12-22T12:15:00.000Z","2023-12-22T12:30:00.000Z","0"
"2023-12-22T12:30:00.000Z","2023-12-22T12:45:00.000Z","0"
"2023-12-22T12:45:00.000Z","2023-12-22T13:00:00.000Z","0"
"2023-12-22T13:00:00.000Z","2023-12-22T13:15:00.000Z","0"
"2023-12-22T13:15:00.000Z","2023-12-22T13:30:00.000Z","0"
"2023-12-22T13:30:00.000Z","2023-12-22T13:45:00.000Z","0"
"2023-12-22T13:45:00.000Z","2023-12-22T14:00:00.000Z","0"
"2023-12-22T14:00:00.000Z","2023-12-22T14:15:00.000Z","0"
"2023-12-22T14:15:00.000Z","2023-12-22T14:30:00.000Z","0"
"2023-12-22T14:30:00.000Z","2023-12-22T14:45:00.000Z","0"
"2023-12-22T14:45:00.000Z","2023-12-22T15:00:00.000Z","0"
"2023-12-22T15:00:00.000Z","2023-12-22T15:15:00.000Z","0"
"2023-12-22T15:15:00.000Z","2023-12-22T15:30:00.000Z","0"
"2023-12-22T15:30:00.000Z","2023-12-22T15:45:00.000Z","0"
"2023-12-22T15:45:00.000Z","2023-12-22T16:00:00.000Z","0"
"2023-12-22T16:00:00.000Z","2023-12-22T16:15:00.000Z","0"
"2023-12-22T16:15:00.000Z","2023-12-22T16:30:00.000Z","0"
"2023-12-22T16:30:00.000Z","2023-12-22T16:45:00.000Z","0"
"2023-12-22T16:45:00.000Z","2023-12-22T17:00:00.000Z","0"
"2023-12-22T17:00:00.000Z","2023-12-22T17:15:00.000Z","0"
"2023-12-22T17:15:00.000Z","2023-12-22T17:30:00.000Z","0"
"2023-12-22T17:30:00.000Z","2023-12-22T17:45:00.000Z","0"
"2023-12-22T17:45:00.000Z","2023-12-22T18:00:00.000Z","0"
"2023-12-22T18:00:00.000Z","2023-12-22T18:15:00.000Z","0"
"2023-12-22T18:15:00.000Z","2023-12-22T18:30:00.000Z","0"
"2023-12-22T18:30:00.000Z","2023-12-22T18:45:00.000Z","0"
"2023-12-22T18:45:00.000Z","2023-12-22T19:00:00.000Z","0"
"2023-12-22T19:00:00.000Z","2023-12-22T19:15:00.000Z","0"
"2023-12-22T19:15:00.000Z","2023-12-22T19:30:00.000Z","0"
"2023-12-22T19:30:00.000Z","2023-12-22T19:45:00.000Z","0"
"2023-12-22T19:45:00.000Z","2023-12-22T20:00:00.000Z","0"
"2023-12-22T20:00:00.000Z","2023-12-22T20:15:00.000Z","0"
"2023-12-22T20:15:00.000Z","2023-12-22T20:30:00.000Z","0"
"2023-12-22T20:30:00.000Z","2023-12-22T20:45:00.000Z","0"
"2023-12-22T20:45:00.000Z","2023-12-22T21:00:00.000Z","0"
"2023-12-22T21:00:00.000Z","2023-12-22T21:15:00.000Z","0"
"2023-12-22T21:15:00.000Z","2023-12-22T21:30:00.000Z","0"
"2023-12-22T21:30:00.000Z","2023-12-22T21:45:00.000Z","0"
"2023-12-22T21:45:00.000Z","2023-12-22T22:00:00.000Z","0"
"2023-12-22T22:00:00.000Z","2023-12-22T22:15:00.000Z","0"
"2023-12-22T22:15:00.000Z","2023-12-22T22:30:00.000Z","0"
"2023-12-22T22:30:00.000Z","2023-12-22T22:45:00.000Z","0"
"2023-12-22T22:45:00.000Z","2023-12-22T23:00:00.000Z","0"
"2023-12-22T23:00:00.000Z","2023-12-22T23:15:00.000Z","0"
"2023-12-22T23:15:00.000Z","2023-12-22T23:30:00.000Z","0"
"2023-12-22T23:30:00.000Z","2023-12-22T23:45:00.000Z","0"
"2023-12-22T23:45:00.000Z","2023-12-23T00:00:00.000Z","0"
"2023-12-23T00:00:00.000Z","2023-12-23T00:15:00.000Z","0"
"2023-12-23T00:15:00.000Z","2023-12-23T00:30:00.000Z","0"
"2023-12-23T00:30:00.000Z","2023-12-23T00:45:00.000Z","0"
"2023-12-23T00:45:00.000Z","2023-12-23T01:00:00.000Z","0"
"2023-12-23T01:00:00.000Z","2023-12-23T01:15:00.000Z","0"
"2023-12-23T01:15:00.000Z","2023-12-23T01:30:00.000Z","0"
"2023-12-23T01:30:00.000Z","2023-12-23T01:45:00.000Z","0"
"2023-12-23T01:45:00.000Z","2023-12-23T02:00:00.000Z","0"
"2023-12-23T02:00:00.000Z","2023-12-23T02:15:00.000Z","0"
"2023-12-23T02:15:00.000Z","2023-12-23T02:30:00.000Z","0"
"2023-12-23T02:30:00.000Z","2023-12-23T02:45:00.000Z","0"
"2023-12-23T02:45:00.000Z","2023-12-23T03:00:00.000Z","0"
"2023-12-23T03:00:00.000Z","2023-12-23T03:15:00.000Z","0"
"2023-12-23T03:15:00.000Z","2023-12-23T03:30:00.000Z","0"
"2023-12-23T03:30:00.000Z","2023-12-23T03:45:00.000Z","0"
"2023-12-23T03:45:00.000Z","2023-12-23T04:00:00.000Z","0"
"2023-12-23T04:00:00.000Z","2023-12-23T04:15:00.000Z","0"
"2023-12-23T04:15:00.000Z","2023-12-23T04:30:00.000Z","0"
"2023-12-23T04:30:00.000Z","2023-12-23T04:45:00.000Z","0"
"2023-12-23T04:45:00.000Z","2023-12-23T05:00:00.000Z","0"
"2023-12-23T05:00:00.000Z","2023-12-23T05:15:00.000Z","0"
"2023-12-23T05:15:00.000Z","2023-12-23T05:30:00.000Z","0"
"2023-12-23T05:30:00.000Z","2023-12-23T05:45:00.000Z","0"
